0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151,152,153,154,155,156,157,158,159,160,161,162,163,164,165,166,167,168,169,170,171,172,173,174,175,176,177,178,179,180,181,182,183,184,185,186,187,188,189,190,191,192,193,194,195,196,197,198,199,img_filename
66.0,4.0,0.0,0.0,0.0,0.0,0.0,13.0,90.0,0.0,0.0,0.0,0.0,0.0,6.0,85.0,9.0,2.0,0.0,0.0,0.0,2.0,36.0,68.0,29.0,27.0,1.0,0.0,0.0,1.0,23.0,39.0,114.0,14.0,0.0,0.0,0.0,0.0,0.0,5.0,130.0,8.0,0.0,0.0,0.0,0.0,10.0,83.0,22.0,3.0,0.0,0.0,0.0,41.0,82.0,49.0,5.0,32.0,4.0,0.0,0.0,50.0,53.0,1.0,59.0,3.0,0.0,0.0,0.0,0.0,54.0,78.0,130.0,35.0,0.0,0.0,0.0,0.0,31.0,101.0,75.0,24.0,0.0,0.0,0.0,14.0,54.0,111.0,1.0,0.0,0.0,0.0,0.0,51.0,130.0,48.0,1.0,0.0,0.0,2.0,1.0,2.0,130.0,78.0,15.0,3.0,6.0,4.0,1.0,3.0,130.0,130.0,29.0,20.0,6.0,0.0,0.0,0.0,38.0,130.0,30.0,13.0,0.0,0.0,0.0,4.0,74.0,96.0,5.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,43.0,13.0,0.0,1.0,4.0,0.0,0.0,0.0,7.0,3.0,1.0,3.0,43.0,4.0,0.0,0.0,4.0,16.0,10.0,2.0,6.0,0.0,1.0,5.0,100.0,11.0,0.0,0.0,0.0,0.0,0.0,1.0,157.0,35.0,0.0,1.0,9.0,3.0,0.0,7.0,52.0,5.0,1.0,5.0,102.0,39.0,8.0,12.0,4.0,1.0,2.0,1.0,10.0,8.0,35.0,123.0,106.0,1.0,0.0,0.0,0.0,0.0,2.0,57.0,heart_788.png
50.0,3.0,0.0,0.0,0.0,0.0,0.0,11.0,83.0,9.0,0.0,0.0,0.0,0.0,2.0,101.0,50.0,7.0,0.0,0.0,0.0,0.0,18.0,113.0,31.0,4.0,0.0,0.0,0.0,1.0,43.0,64.0,47.0,10.0,0.0,0.0,0.0,0.0,11.0,26.0,124.0,95.0,0.0,0.0,0.0,0.0,29.0,51.0,124.0,47.0,0.0,0.0,0.0,0.0,41.0,124.0,49.0,3.0,7.0,4.0,0.0,2.0,124.0,124.0,2.0,0.0,0.0,1.0,0.0,0.0,48.0,49.0,25.0,11.0,8.0,4.0,0.0,2.0,124.0,110.0,124.0,84.0,24.0,0.0,0.0,0.0,23.0,102.0,75.0,59.0,114.0,59.0,0.0,0.0,9.0,19.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,1.0,1.0,6.0,22.0,10.0,1.0,1.0,10.0,4.0,10.0,83.0,58.0,1.0,0.0,1.0,3.0,4.0,5.0,52.0,113.0,21.0,0.0,0.0,1.0,9.0,3.0,0.0,0.0,0.0,0.0,0.0,9.0,32.0,1.0,0.0,0.0,0.0,0.0,0.0,15.0,108.0,0.0,0.0,0.0,0.0,0.0,16.0,76.0,48.0,0.0,0.0,0.0,0.0,0.0,33.0,76.0,1.0,33.0,1.0,0.0,0.0,0.0,18.0,16.0,44.0,79.0,3.0,0.0,0.0,0.0,0.0,25.0,130.0,9.0,0.0,0.0,0.0,0.0,17.0,130.0,70.0,5.0,0.0,0.0,0.0,0.0,18.0,130.0,49.0,30.0,2.0,0.0,0.0,6.0,130.0,35.0,10.0,heart_789.png
2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.0,12.0,1.0,0.0,0.0,0.0,0.0,4.0,10.0,9.0,35.0,36.0,8.0,4.0,1.0,3.0,15.0,9.0,27.0,25.0,10.0,38.0,9.0,9.0,75.0,9.0,0.0,0.0,0.0,0.0,0.0,2.0,170.0,24.0,1.0,1.0,2.0,5.0,6.0,81.0,52.0,7.0,8.0,22.0,63.0,72.0,17.0,42.0,87.0,5.0,6.0,6.0,12.0,14.0,9.0,110.0,123.0,8.0,0.0,0.0,0.0,0.0,0.0,11.0,170.0,61.0,3.0,5.0,4.0,1.0,1.0,17.0,88.0,23.0,5.0,54.0,90.0,15.0,2.0,18.0,170.0,3.0,2.0,9.0,11.0,3.0,1.0,120.0,74.0,7.0,0.0,0.0,0.0,0.0,0.0,13.0,170.0,36.0,0.0,1.0,4.0,0.0,0.0,7.0,92.0,12.0,1.0,6.0,51.0,11.0,2.0,20.0,120.0,24.0,30.0,35.0,3.0,1.0,1.0,38.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,41.0,53.0,0.0,0.0,0.0,0.0,0.0,0.0,52.0,127.0,26.0,0.0,0.0,0.0,0.0,0.0,31.0,124.0,29.0,1.0,6.0,2.0,3.0,0.0,0.0,0.0,0.0,18.0,9.0,8.0,39.0,16.0,30.0,25.0,4.0,86.0,5.0,2.0,4.0,3.0,70.0,127.0,59.0,7.0,0.0,0.0,0.0,21.0,127.0,91.0,23.0,68.0,104.0,1.0,1.0,0.0,0.0,1.0,2.0,heart_79.png
1.0,0.0,0.0,0.0,0.0,0.0,4.0,7.0,6.0,0.0,0.0,0.0,0.0,0.0,35.0,120.0,22.0,0.0,0.0,0.0,0.0,0.0,64.0,137.0,4.0,0.0,0.0,0.0,0.0,11.0,137.0,96.0,9.0,0.0,0.0,0.0,0.0,0.0,1.0,14.0,137.0,3.0,0.0,0.0,0.0,0.0,31.0,137.0,42.0,10.0,6.0,7.0,3.0,1.0,120.0,137.0,53.0,40.0,4.0,1.0,0.0,10.0,120.0,107.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,137.0,51.0,0.0,1.0,1.0,0.0,1.0,25.0,107.0,54.0,13.0,23.0,46.0,5.0,4.0,13.0,85.0,137.0,11.0,4.0,9.0,3.0,2.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,90.0,28.0,0.0,0.0,0.0,0.0,0.0,3.0,91.0,59.0,0.0,2.0,23.0,13.0,4.0,3.0,25.0,36.0,0.0,0.0,9.0,12.0,26.0,30.0,17.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,87.0,2.0,0.0,0.0,0.0,1.0,5.0,62.0,9.0,1.0,4.0,4.0,3.0,4.0,39.0,83.0,9.0,6.0,7.0,2.0,1.0,24.0,37.0,49.0,87.0,1.0,0.0,0.0,0.0,0.0,5.0,21.0,156.0,11.0,0.0,0.0,1.0,10.0,10.0,102.0,38.0,3.0,2.0,4.0,15.0,77.0,30.0,70.0,41.0,1.0,1.0,1.0,10.0,20.0,33.0,156.0,90.0,7.0,0.0,0.0,0.0,0.0,3.0,15.0,heart_794.png
41.0,48.0,47.0,0.0,0.0,0.0,0.0,18.0,135.0,130.0,30.0,0.0,0.0,0.0,0.0,28.0,85.0,102.0,112.0,22.0,3.0,2.0,1.0,15.0,1.0,8.0,99.0,38.0,23.0,25.0,2.0,1.0,38.0,43.0,62.0,1.0,0.0,0.0,0.0,2.0,135.0,73.0,20.0,0.0,0.0,1.0,0.0,41.0,76.0,35.0,41.0,18.0,13.0,15.0,5.0,28.0,11.0,13.0,44.0,11.0,1.0,2.0,10.0,45.0,18.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,135.0,101.0,21.0,0.0,0.0,0.0,0.0,6.0,29.0,107.0,135.0,5.0,4.0,10.0,4.0,9.0,5.0,9.0,135.0,87.0,0.0,1.0,5.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,7.0,12.0,1.0,0.0,0.0,0.0,0.0,0.0,16.0,135.0,14.0,0.0,0.0,0.0,0.0,0.0,1.0,135.0,62.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,16.0,19.0,0.0,0.0,0.0,0.0,0.0,7.0,91.0,25.0,0.0,0.0,0.0,0.0,1.0,60.0,63.0,2.0,21.0,1.0,0.0,0.0,0.0,4.0,14.0,11.0,104.0,4.0,0.0,0.0,0.0,3.0,39.0,119.0,11.0,1.0,0.0,0.0,5.0,68.0,111.0,48.0,6.0,0.0,0.0,0.0,1.0,43.0,88.0,41.0,11.0,0.0,0.0,0.0,0.0,72.0,125.0,20.0,heart_795.png
31.0,0.0,0.0,0.0,0.0,1.0,2.0,42.0,83.0,0.0,0.0,0.0,0.0,0.0,23.0,152.0,18.0,3.0,2.0,1.0,1.0,1.0,123.0,152.0,52.0,30.0,7.0,0.0,0.0,0.0,21.0,152.0,116.0,0.0,0.0,0.0,0.0,0.0,0.0,32.0,152.0,11.0,0.0,0.0,0.0,4.0,7.0,152.0,51.0,8.0,13.0,8.0,38.0,60.0,25.0,67.0,11.0,82.0,75.0,8.0,17.0,10.0,1.0,7.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,152.0,27.0,0.0,0.0,0.0,2.0,1.0,64.0,95.0,18.0,1.0,1.0,82.0,83.0,5.0,21.0,0.0,7.0,18.0,7.0,81.0,66.0,5.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,0.0,0.0,0.0,0.0,0.0,1.0,24.0,14.0,1.0,1.0,15.0,42.0,39.0,9.0,26.0,2.0,5.0,16.0,26.0,50.0,63.0,14.0,8.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,54.0,23.0,13.0,2.0,4.0,2.0,0.0,12.0,9.0,33.0,64.0,9.0,14.0,21.0,3.0,32.0,3.0,7.0,6.0,2.0,55.0,47.0,37.0,49.0,16.0,0.0,0.0,0.0,0.0,0.0,2.0,145.0,82.0,7.0,4.0,3.0,9.0,6.0,31.0,70.0,8.0,9.0,20.0,20.0,64.0,16.0,36.0,145.0,2.0,2.0,3.0,3.0,12.0,23.0,122.0,88.0,14.0,1.0,0.0,0.0,0.0,1.0,8.0,heart_796.png
3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,42.0,49.0,1.0,1.0,1.0,0.0,0.0,0.0,11.0,27.0,6.0,16.0,73.0,26.0,0.0,0.0,0.0,0.0,2.0,12.0,100.0,21.0,0.0,0.0,80.0,11.0,0.0,0.0,0.0,2.0,1.0,10.0,145.0,98.0,5.0,2.0,0.0,0.0,0.0,18.0,66.0,56.0,37.0,120.0,37.0,2.0,0.0,1.0,0.0,0.0,7.0,63.0,74.0,11.0,3.0,2.0,118.0,0.0,0.0,0.0,1.0,5.0,2.0,58.0,145.0,7.0,2.0,3.0,3.0,5.0,5.0,129.0,37.0,8.0,9.0,64.0,50.0,28.0,9.0,18.0,11.0,1.0,6.0,21.0,8.0,4.0,17.0,90.0,108.0,0.0,0.0,0.0,0.0,0.0,0.0,142.0,145.0,0.0,0.0,0.0,7.0,23.0,18.0,145.0,5.0,0.0,0.0,1.0,49.0,105.0,22.0,28.0,27.0,20.0,23.0,6.0,5.0,10.0,8.0,55.0,69.0,93.0,1.0,0.0,0.0,0.0,0.0,1.0,142.0,70.0,0.0,0.0,0.0,0.0,9.0,48.0,89.0,27.0,10.0,0.0,0.0,0.0,73.0,142.0,17.0,47.0,25.0,0.0,0.0,3.0,101.0,132.0,86.0,63.0,0.0,0.0,0.0,0.0,0.0,2.0,142.0,68.0,1.0,0.0,0.0,0.0,0.0,13.0,138.0,78.0,97.0,13.0,2.0,0.0,0.0,12.0,7.0,142.0,142.0,5.0,0.0,0.0,0.0,4.0,63.0,2.0,0.0,0.0,0.0,0.0,0.0,10.0,heart_797.png
1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,60.0,6.0,0.0,0.0,0.0,0.0,0.0,3.0,39.0,58.0,93.0,3.0,0.0,0.0,0.0,0.0,0.0,27.0,152.0,15.0,1.0,0.0,0.0,78.0,31.0,0.0,0.0,0.0,0.0,0.0,1.0,152.0,121.0,5.0,1.0,0.0,0.0,0.0,3.0,41.0,44.0,35.0,96.0,36.0,1.0,0.0,0.0,0.0,0.0,7.0,91.0,47.0,5.0,0.0,0.0,152.0,15.0,0.0,0.0,0.0,0.0,0.0,5.0,152.0,14.0,0.0,1.0,1.0,1.0,5.0,38.0,47.0,3.0,1.0,14.0,36.0,52.0,47.0,22.0,0.0,0.0,0.0,4.0,25.0,71.0,37.0,0.0,117.0,24.0,0.0,0.0,0.0,0.0,0.0,1.0,152.0,63.0,0.0,0.0,0.0,0.0,5.0,30.0,96.0,16.0,0.0,0.0,3.0,72.0,90.0,45.0,0.0,0.0,0.0,1.0,15.0,121.0,57.0,0.0,104.0,56.0,0.0,0.0,0.0,0.0,0.0,10.0,75.0,60.0,1.0,0.0,0.0,4.0,44.0,41.0,13.0,16.0,1.0,0.0,0.0,19.0,125.0,24.0,2.0,1.0,1.0,0.0,0.0,7.0,125.0,58.0,66.0,88.0,0.0,0.0,0.0,0.0,0.0,4.0,73.0,125.0,13.0,0.0,0.0,0.0,1.0,8.0,125.0,125.0,7.0,0.0,0.0,0.0,20.0,29.0,80.0,53.0,9.0,0.0,0.0,0.0,65.0,72.0,32.0,8.0,0.0,0.0,0.0,0.0,2.0,44.0,heart_799.png
45.0,61.0,52.0,2.0,0.0,0.0,0.0,13.0,120.0,131.0,31.0,0.0,0.0,0.0,1.0,82.0,63.0,105.0,129.0,94.0,0.0,0.0,0.0,61.0,4.0,3.0,81.0,131.0,3.0,0.0,0.0,2.0,30.0,85.0,131.0,1.0,0.0,0.0,0.0,2.0,131.0,131.0,48.0,2.0,0.0,0.0,0.0,8.0,57.0,75.0,91.0,131.0,28.0,2.0,1.0,1.0,26.0,12.0,69.0,87.0,8.0,2.0,4.0,22.0,35.0,12.0,9.0,0.0,0.0,0.0,0.0,6.0,131.0,7.0,1.0,1.0,3.0,0.0,0.0,40.0,39.0,3.0,2.0,18.0,48.0,12.0,15.0,17.0,13.0,2.0,14.0,24.0,9.0,6.0,33.0,77.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,3.0,1.0,3.0,6.0,0.0,0.0,13.0,53.0,7.0,1.0,4.0,9.0,33.0,51.0,8.0,0.0,0.0,0.0,0.0,16.0,51.0,58.0,9.0,0.0,0.0,0.0,2.0,31.0,13.0,26.0,40.0,0.0,0.0,0.0,55.0,63.0,6.0,16.0,24.0,0.0,0.0,0.0,102.0,65.0,13.0,113.0,20.0,0.0,0.0,0.0,0.0,1.0,96.0,130.0,4.0,0.0,0.0,0.0,1.0,26.0,130.0,65.0,1.0,0.0,0.0,0.0,44.0,107.0,55.0,32.0,21.0,0.0,0.0,0.0,130.0,130.0,13.0,15.0,1.0,0.0,0.0,0.0,1.0,32.0,heart_800.png
38.0,117.0,12.0,0.0,0.0,0.0,0.0,3.0,72.0,81.0,18.0,0.0,0.0,0.0,0.0,47.0,136.0,97.0,14.0,2.0,0.0,0.0,2.0,64.0,28.0,53.0,130.0,23.0,10.0,22.0,10.0,12.0,72.0,110.0,10.0,0.0,0.0,0.0,0.0,3.0,136.0,64.0,9.0,1.0,2.0,0.0,4.0,136.0,67.0,18.0,18.0,61.0,36.0,4.0,15.0,108.0,10.0,15.0,105.0,67.0,5.0,0.0,1.0,12.0,90.0,25.0,0.0,0.0,0.0,0.0,0.0,2.0,136.0,105.0,2.0,3.0,3.0,0.0,1.0,35.0,61.0,31.0,5.0,39.0,59.0,55.0,50.0,27.0,32.0,2.0,5.0,15.0,11.0,33.0,56.0,76.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,56.0,6.0,0.0,0.0,0.0,0.0,0.0,14.0,22.0,2.0,0.0,0.0,1.0,26.0,53.0,29.0,5.0,1.0,4.0,29.0,19.0,38.0,62.0,17.0,118.0,91.0,23.0,9.0,1.0,2.0,15.0,31.0,10.0,22.0,47.0,131.0,22.0,34.0,43.0,11.0,19.0,9.0,35.0,61.0,33.0,16.0,12.0,15.0,2.0,1.0,3.0,81.0,139.0,22.0,1.0,3.0,99.0,139.0,36.0,5.0,3.0,1.0,0.0,2.0,39.0,31.0,33.0,88.0,49.0,17.0,9.0,8.0,120.0,13.0,9.0,29.0,46.0,15.0,14.0,44.0,10.0,2.0,1.0,52.0,139.0,35.0,3.0,6.0,89.0,139.0,26.0,0.0,1.0,1.0,0.0,1.0,heart_801.png
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,3.0,0.0,0.0,0.0,1.0,0.0,2.0,4.0,1.0,0.0,0.0,16.0,26.0,3.0,3.0,9.0,3.0,0.0,0.0,3.0,8.0,5.0,28.0,56.0,4.0,0.0,0.0,0.0,0.0,0.0,5.0,171.0,21.0,1.0,1.0,2.0,7.0,6.0,62.0,54.0,4.0,1.0,10.0,68.0,91.0,17.0,36.0,25.0,0.0,0.0,1.0,12.0,18.0,10.0,147.0,110.0,6.0,0.0,0.0,0.0,0.0,1.0,20.0,171.0,84.0,8.0,10.0,2.0,1.0,1.0,19.0,72.0,39.0,20.0,91.0,47.0,11.0,2.0,11.0,171.0,15.0,2.0,5.0,8.0,2.0,1.0,99.0,52.0,6.0,0.0,0.0,0.0,0.0,0.0,2.0,171.0,60.0,2.0,4.0,2.0,1.0,0.0,2.0,74.0,24.0,9.0,30.0,15.0,13.0,2.0,8.0,171.0,15.0,3.0,4.0,1.0,1.0,0.0,64.0,0.0,0.0,2.0,0.0,0.0,10.0,14.0,0.0,4.0,1.0,3.0,0.0,1.0,49.0,143.0,22.0,5.0,0.0,0.0,0.0,0.0,41.0,143.0,70.0,14.0,4.0,0.0,0.0,0.0,78.0,63.0,25.0,3.0,7.0,8.0,0.0,0.0,1.0,1.0,0.0,81.0,21.0,11.0,1.0,1.0,4.0,12.0,16.0,143.0,5.0,0.0,0.0,0.0,58.0,82.0,95.0,13.0,3.0,0.0,0.0,1.0,143.0,64.0,14.0,7.0,3.0,0.0,0.0,0.0,6.0,14.0,4.0,heart_802.png
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,0.0,0.0,0.0,0.0,0.0,1.0,23.0,63.0,0.0,0.0,0.0,0.0,1.0,6.0,155.0,8.0,1.0,2.0,1.0,3.0,7.0,45.0,155.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,115.0,2.0,0.0,1.0,0.0,0.0,1.0,36.0,155.0,15.0,1.0,2.0,5.0,7.0,10.0,155.0,41.0,4.0,1.0,10.0,39.0,43.0,17.0,64.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,103.0,28.0,0.0,0.0,0.0,0.0,0.0,7.0,155.0,155.0,3.0,6.0,7.0,1.0,0.0,10.0,86.0,40.0,4.0,21.0,46.0,9.0,1.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,155.0,131.0,0.0,0.0,0.0,0.0,0.0,2.0,133.0,45.0,0.0,0.0,6.0,23.0,14.0,11.0,27.0,6.0,1.0,0.0,0.0,0.0,3.0,18.0,26.0,0.0,0.0,0.0,0.0,0.0,54.0,77.0,1.0,0.0,0.0,0.0,0.0,0.0,123.0,71.0,1.0,0.0,0.0,0.0,0.0,0.0,123.0,111.0,86.0,6.0,1.0,0.0,0.0,0.0,0.0,22.0,123.0,6.0,0.0,0.0,0.0,0.0,14.0,107.0,27.0,4.0,0.0,0.0,0.0,2.0,65.0,122.0,34.0,27.0,2.0,1.0,2.0,2.0,30.0,76.0,55.0,1.0,0.0,0.0,0.0,0.0,7.0,83.0,heart_804.png
23.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,140.0,2.0,0.0,0.0,0.0,0.0,2.0,137.0,85.0,25.0,17.0,1.0,0.0,0.0,37.0,115.0,43.0,62.0,10.0,0.0,0.0,2.0,22.0,71.0,39.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,140.0,5.0,0.0,0.0,1.0,0.0,0.0,82.0,75.0,22.0,29.0,15.0,23.0,3.0,1.0,21.0,15.0,140.0,34.0,5.0,3.0,1.0,2.0,2.0,16.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0,140.0,62.0,0.0,0.0,1.0,1.0,0.0,12.0,88.0,27.0,1.0,2.0,25.0,21.0,54.0,26.0,8.0,20.0,2.0,1.0,4.0,20.0,130.0,24.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,84.0,139.0,6.0,0.0,0.0,0.0,0.0,1.0,111.0,140.0,12.0,0.0,0.0,1.0,30.0,38.0,16.0,65.0,25.0,3.0,16.0,45.0,85.0,27.0,24.0,4.0,0.0,0.0,0.0,1.0,0.0,4.0,137.0,19.0,0.0,0.0,0.0,0.0,0.0,37.0,114.0,5.0,0.0,0.0,0.0,1.0,46.0,92.0,14.0,3.0,0.0,0.0,0.0,27.0,137.0,38.0,52.0,4.0,1.0,0.0,0.0,0.0,0.0,13.0,137.0,6.0,0.0,0.0,0.0,0.0,3.0,137.0,107.0,16.0,11.0,0.0,0.0,0.0,15.0,137.0,69.0,60.0,20.0,0.0,0.0,6.0,69.0,73.0,71.0,5.0,0.0,0.0,0.0,0.0,0.0,4.0,heart_806.png
16.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,64.0,0.0,0.0,0.0,1.0,1.0,11.0,125.0,18.0,0.0,2.0,4.0,13.0,10.0,28.0,81.0,6.0,1.0,5.0,3.0,5.0,68.0,17.0,19.0,90.0,6.0,0.0,0.0,0.0,0.0,0.0,10.0,158.0,9.0,1.0,1.0,9.0,11.0,10.0,121.0,42.0,3.0,1.0,9.0,96.0,60.0,19.0,56.0,59.0,1.0,2.0,3.0,8.0,16.0,29.0,158.0,108.0,8.0,0.0,0.0,0.0,0.0,0.0,1.0,158.0,40.0,7.0,15.0,6.0,1.0,0.0,4.0,92.0,19.0,10.0,60.0,50.0,12.0,2.0,29.0,136.0,18.0,38.0,37.0,4.0,3.0,3.0,97.0,64.0,2.0,0.0,0.0,0.0,0.0,0.0,3.0,158.0,16.0,2.0,5.0,3.0,3.0,1.0,14.0,84.0,6.0,3.0,16.0,9.0,6.0,3.0,27.0,45.0,8.0,24.0,73.0,35.0,0.0,0.0,9.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,3.0,1.0,0.0,0.0,0.0,37.0,95.0,4.0,2.0,0.0,0.0,0.0,0.0,23.0,125.0,27.0,0.0,0.0,0.0,0.0,0.0,19.0,125.0,32.0,60.0,13.0,0.0,0.0,0.0,1.0,2.0,16.0,62.0,5.0,0.0,1.0,1.0,25.0,32.0,31.0,125.0,11.0,1.0,4.0,6.0,30.0,105.0,91.0,9.0,3.0,1.0,22.0,65.0,108.0,86.0,19.0,125.0,123.0,0.0,0.0,0.0,1.0,2.0,11.0,heart_809.png
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,2.0,0.0,0.0,0.0,0.0,6.0,7.0,5.0,1.0,0.0,1.0,4.0,3.0,59.0,50.0,10.0,1.0,0.0,1.0,2.0,37.0,61.0,36.0,19.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,163.0,34.0,0.0,0.0,1.0,0.0,3.0,23.0,62.0,3.0,1.0,11.0,50.0,8.0,20.0,41.0,51.0,1.0,0.0,4.0,11.0,2.0,10.0,131.0,115.0,7.0,0.0,0.0,0.0,0.0,0.0,7.0,163.0,18.0,1.0,1.0,1.0,0.0,0.0,22.0,83.0,10.0,2.0,7.0,21.0,3.0,14.0,130.0,26.0,2.0,18.0,17.0,3.0,1.0,9.0,163.0,121.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,163.0,2.0,0.0,0.0,0.0,0.0,0.0,55.0,121.0,1.0,3.0,10.0,8.0,1.0,1.0,140.0,13.0,2.0,49.0,125.0,28.0,0.0,0.0,39.0,118.0,1.0,0.0,0.0,0.0,0.0,0.0,19.0,153.0,17.0,2.0,2.0,0.0,0.0,0.0,22.0,45.0,12.0,7.0,56.0,21.0,1.0,1.0,3.0,2.0,0.0,0.0,21.0,16.0,1.0,4.0,64.0,153.0,10.0,0.0,0.0,0.0,0.0,0.0,5.0,153.0,22.0,1.0,1.0,0.0,0.0,0.0,9.0,49.0,8.0,3.0,11.0,10.0,13.0,8.0,27.0,61.0,0.0,0.0,2.0,2.0,2.0,4.0,153.0,153.0,3.0,0.0,0.0,0.0,0.0,0.0,5.0,heart_81.png
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.0,2.0,0.0,0.0,0.0,0.0,78.0,62.0,134.0,7.0,0.0,0.0,0.0,4.0,63.0,134.0,28.0,4.0,1.0,6.0,24.0,126.0,134.0,68.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.0,24.0,6.0,0.0,0.0,3.0,40.0,29.0,134.0,52.0,7.0,6.0,0.0,0.0,14.0,87.0,59.0,28.0,27.0,134.0,46.0,19.0,7.0,16.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,27.0,23.0,38.0,5.0,3.0,26.0,32.0,10.0,134.0,52.0,28.0,47.0,9.0,6.0,7.0,20.0,11.0,8.0,27.0,134.0,32.0,8.0,0.0,1.0,0.0,3.0,4.0,0.0,0.0,0.0,0.0,0.0,32.0,134.0,81.0,2.0,1.0,1.0,0.0,0.0,90.0,134.0,10.0,9.0,10.0,16.0,7.0,5.0,5.0,7.0,1.0,17.0,29.0,109.0,19.0,2.0,60.0,9.0,0.0,0.0,0.0,0.0,4.0,19.0,35.0,9.0,0.0,0.0,0.0,0.0,82.0,81.0,16.0,4.0,0.0,0.0,0.0,0.0,122.0,117.0,7.0,7.0,8.0,0.0,0.0,15.0,122.0,70.0,49.0,36.0,1.0,0.0,0.0,0.0,0.0,3.0,78.0,122.0,27.0,0.0,0.0,0.0,14.0,33.0,122.0,112.0,7.0,0.0,0.0,0.0,55.0,109.0,70.0,24.0,10.0,4.0,13.0,31.0,115.0,94.0,2.0,6.0,0.0,0.0,0.0,0.0,0.0,2.0,heart_810.png
